"CHE_CODI","B145_CODI","ORG_NABREV","ORG_NOME","CHE_DATA","CHE_VALID","ORG_ENDER","ORG_COMPL","ORG_CIDADE","ORG_ESTADO","ORG_CEP","ORG_FONEAREA","ORG_FONE","ORG_SITE","ORG_EMAIL","PAIS_NOME","B145_ADM","B145_TIPO","B145_STATUS","ORGP_SIGLA","ORGP_NOME","URL_CHE","URL_EO"
"0607-05/ANAC","0000000770","IMPACTO GALEÃO","IMPACTO MANUTENÇÃO PINTURA CONSERVAÇÃO DE AERONAVES E SERVIÇOS AUXILIARES LTDA.","01/11/2021","","AEROPORTO INTERNACIONAL DO RIO DE JANEIRO / GALEÃO – ANTONIO CARLOS JOBIM TPS-1 Sala 1695 / 1695A ","","Rio de janeiro","RJ","21.941-570","21","","","impacto_aviation@terra.com.br","Brasil","N","S","V","IMPACTO","IMPACTO MANUTENÇÃO PINTURA CONSERVAÇÃO DE AERONAVES E SERVIÇOS AUXILIARES LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0607-05_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002052.pdf"
"","0000000771","AVIÕESNET","AVIÕESNET COMERCIO IMPORTAÇÃO E EXPORTAÇÃO DE AERONAVES LTDA","","","AV. PIEDADE AEROPORTO S/N – HANGAR 08 – AEROPORTO ESTADUAL ","","São José do Rio Preto","SP","15.035-010","17","3204-3764","WWW.AVIOESNET.COM.BR","","Brasil","N","","C","AVIÕESNET","AVIÕESNET COMERCIO IMPORTAÇÃO E EXPORTAÇÃO DE AERONAVES LTDA"," "," "
"1110-33/ANAC","0000000772","P&W SHANGHAI","PRATT & WHITNEY","01/11/2021","31/05/2015","N°8 Block 1 8228 – Beiging Road – Qingpu District","","Shanghai","Q.D.","201707","8621","3923-0000","","freda.zhang@pwap.utc.com","China","S","P","E","P&W","PRATT & WHITNEY","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1110-33_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002055.pdf"
"1110-62/ANAC","0000000773","SOL VÁRZEA GRANDE","SOL SERVIÇOS E MANUTENÇÃO DE AERONAVES EIRELI","01/11/2021","","Aeroporto Marechal Rondon s/n Bairro Centro ","","Várzea Grande","MT","78110-973","65","41040354","","solmanutencao@yahoo.com, duartsol@hotmail.com, jduartep@hotmail.com, solfinanceiro@yahoo.com","Brasil","S","P","V","SOL","SOL SERVIÇOS E MANUTENÇÃO DE AERONAVES EIRELI","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1110-62_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002056.pdf"
"1205-31/ANAC","0000000774","CMR","CENTRO DE MANTENIMIENTO Y REPARACION DE HELICOPTEROS RUSOS CMR LTDA","01/11/2021","30/06/2022","Aeropuerto internacional EL DORADO entrada 6 Nueva Zona de Aviación General ","Hangar 19","Bogotá","CUND","11001","","(55) (1) 5462414 ","www.cmr.com.co","jparra@cmr.com.co, pimentel@cmr.com.co, jhuertas@cmr.com.co, curibe@cmr.com.co","Colômbia","S","P","V","CMR","CENTRO DE MANTENIMIENTO Y REPARACION DE HELICOPTEROS RUSOS CMR LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1205-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002063.pdf"
"","0000000775","AIR SUPPORT","AIR SUPPORT","","","28 avenue Clément Ader","","Colomiers","GH","31770","","(55) (05) 6115 4022","www.airsupport.fr","f.thibert@airsupport.fr","França","N","","C","AIR SUPPORT","AIR SUPPORT"," "," "
"1209-41/ANAC","0000000776","HELIHELP","HELIHELP MANUTENÇÃO DE HELICÓPTEROS LTDA","01/11/2021","","AVENIDA PRESIDENTE KENNEDY n.º 1500 - (HELICENTRO)","RIBEIRÂNIA","Ribeirão Preto","SP","14096350","16","3443-6338","","contato@helihelp.com.br","Brasil","S","P","S","HELIHELP","HELIHELP MANUTENÇÃO DE HELICÓPTEROS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1209-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002065.pdf"
"1202-61/ANAC","0000000777","HELISTAR AVIAÇÃO","HELISTAR MANUTENÇÃO DE AERONAVES LTDA","01/11/2021","","Aeroporto Internacional de Brasília JK - Setor de Hangares - Hangar nº 26 Lago Sul","Juscelino Kubitschek (SBBR)","Brasília","DF","71.608-900","61","98321-3330","www.helistaraviacao.com.br","thayna.helistar@gmail.com, sanches_407@hotmail.com, helistaraviacao@gmail.com ","Brasil","S","P","V","HELISTAR ","HELISTAR MANUTENÇÃO DE AERONAVES LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1202-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002072.pdf"
"1202-62/ANAC","0000000778","RPM","RPM MANUTENÇÃO EM AERONAVES LTDA.","01/11/2021","","Aeroporto Brigadeiro Araripe Macedo – Hangar 01 Setor Aeroporto","","Luziânia","GO","72800-000","61","3622-5558","","ribeiroassessoria@brturbo.com.br, rpmaeronaves@hotmail.com, ribeironivaldodias@gmail.com","Brasil","S","P","V","RPM","RPM MANUTENÇÃO EM AERONAVES LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1202-62_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002073.pdf"
"1204-41/ANAC","0000000781","DASSAULT CHESTERFIELD","AVIONS MARCEL DASSAULT - BREGUET AVIATION","01/11/2021","30/04/2013","18176 Edison Avenue – Spirit of St. Louis Airport ","","Chesterfield","MO","63005","302 ","302 322 7227","","Robert.Kane@falconjet.com","Estados Unidos","S","P","E","DASSAULT-BREGUET","AVIONS MARCEL DASSAULT - BREGUET AVIATION","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1204-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002075.pdf"
"1112-61/ANAC","0000000784","ASTA","ASTA LINHAS AÉREAS LTDA","01/11/2021","","Av. João Ponce de Arruda s/nº - Aeroporto Marechal Rondon – Hangar ASTA","","VÁRZEA GRANDE","MT","78110-971","65","3641-2599","www.voeasta.com.br","engenharia@voeasta.com.br, sandro.paula@voeasta.com.br, jovanil.lino@voeasta.com.br, fernando.pompeu@voeasta.com.br, adalberto.bogsan@voeasta.com.br, josemar.trampush@voeasta.com.br","Brasil","S","P","V","ASTA","ASTA LINHAS AÉREAS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1112-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-000728.pdf"
"1112-41/ANAC","0000000785","AEROMECÂNICA PONTA GROSSA","AEROMECÂNICA LTDA","01/11/2021","","Rua Carajás n° 455 - Aeroporto Santana","Bairro Cara Cara","Ponta Grossa","PR","84043-320","42","3243-1541/99919-5799","www.aeromecanica.net","paulo.cano@aeromecanica.net, aeromecanica@aeromecanica.net, neco@aeromecanica.net,ze@aeromecanica.net","Brasil","S","P","V","AEROMECÂNICA","AEROMECÂNICA LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1112-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002079.pdf"
"0903-21/ANAC","0000000786","MAP HANGAR","MAP SERVIÇOS AERONÁUTICOS","01/11/2021","","Rua Seridião Montenegro nº 270 – Loteamento Sumaré Hangar D – Bairo Siqueira ","","FORTALEZA","CE","60732-541","85","3245-8808","WWW.mapaviation.com.br","","Brasil","N","S","S","MAP","MAP SERVIÇOS AERONÁUTICOS","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0903-21_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002080.pdf"
"0311-02/ANAC","0000000787","OMNI SALVADOR","OMNI TÁXI AÉREO S.A","01/11/2021","","RUA A LOTE 10 – BAIRRO SÃO CRISTÓVÃO – AEROPORTO LUIS EDUARDO MAGALHÃES","SETOR HANGARES – HANGAR ADDEY – SALA 01","SALVADOR","BA","41510-250","71","3252-3657","www.omnibrasil.com.br","","Brasil","N","S","X","OMNI","OMNI TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-000683.pdf"
"1111-32/ANAC","0000000788","VIH","VIH AEROSPACE INC.","01/11/2021","30/11/2021","1962 Canso Rd.","","North Saanich","BC","V8L 5V5","","(250) 655-8306","www.vihaerospace.com","rbertrand@vih.com","Canadá","S","P","V","VIH","VIH AEROSPACE INC.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1111-32_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002083.pdf"
"6512-01/ANAC","0000000789","LÍDER TAXI AÉREO SÃO LUÍS","LÍDER TAXI AÉREO S/A","01/11/2021","","AV. DOS LIBANESES S/Nº - AEROPORTO MARECHAL CUNHA MACHADO","SETOR DE HANGAR","SÃO LUÍS","MA","65054-970","","","www.lideraviacao.com.br","","Brasil","N","S","X","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002086.pdf"
"1206-61/ANAC","0000000790","RIMA PORTO VELHO","RIMA – RIO MADEIRA AEROTÁXI LTDA","01/11/2021","","Av. Lauro Sodré nº 6490 Aeroporto Internacional de Porto Velho","loja 04","Porto Velho","RO","78903-711","69","3225-7000","","srm@voerima.com.br, gerente@voerima.com.br, diretoria@voerima.com.br, SGSO@VOERIMA.COM.BR","Brasil","S","P","V","RIMA","RIMA – RIO MADEIRA AEROTÁXI LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1206-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002087.pdf"
"1208-61/ANAC","0000000791","GENSA CAMPO GRANDE","GENSA - GENERAL SERVIÇOS AÉREOS LTDA","01/11/2021","","AV. DUQUE DE CAXIAS S/N HANGAR PANTANAL - AEROPORTO INTERNACIONAL DE CAMPO GRANDE","","CAMPO GRANDE","MS","79100-400","67","2106-7200","www.voegensa.com.br","gensa@voegensa.com.br","Brasil","S","P","S","GENSA","GENSA - GENERAL SERVIÇOS AÉREOS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1208-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-000806.pdf"
"","0000000793","TIO","TIO TÁXI AÉREO LTDA","","","Av. Professor Nilton Lins 300","Aeroclube do Amazonas - Hangar H","Manaus","AM","69058-030","92","3651-1717","","ctmtiotaxiaereo@gmail.com","Brasil","N","","X","TIO","TIO TÁXI AÉREO LTDA"," "," "
"1212-61/ANAC","0000000795","PEC GOIÂNIA","PEC TÁXI AÉREO LTDA","01/11/2021","","Aeroporto Santa Genoveva Praça Capitão Frazão Nº. 913SHS Hangares 01 e 02 ","","Goiânia","GO","74672-410","62","3242-2002","","ctm@voepec.com, everton@voepec.com,  operacoes@voepec.com","Brasil","S","P","V","PEC ","PEC TÁXI AÉREO LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1212-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001912.pdf"
"1312-61/ANAC","0000000797","ORTIZ RIO BRANCO","ORTIZ TAXI AEREO ","01/11/2021","","BR 317 SENTIDO BOCA DO ACRE KM 38 FAZENDA ÁGUA LIMPA","ZONA RURAL","RIO BRANCO","AC","69.925-00","68","32111048/33015862(e)","","ortiztaxiaereo_ern@hotmail.com, rsa_romulo@hotmail.com, santosromulo@hotmail.com, treinamento-ortiz@hotmail.com, ortiz145mnt@hotmail.com, sgso.ortiz@hotmail.com","Brasil","S","P","V","ORTIZ ","ORTIZ TAXI AEREO ","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1312-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-000892.pdf"
"6512-01/ANAC","0000000798","LÍDER TAXI AÉREO BH - HANGAR VIII","LÍDER TAXI AÉREO S/A","01/11/2021","","Rua Boaventura n°2312 Aeroporto Carlos Drummond de Andrade","","BELO HORIZONTE","MG","31270-020","31","3490-4743/4545","","","Brasil","N","S","X","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002114.pdf"
"0911-31/ANAC","0000000799","CLARO PAULO AFONSO","CLARO COMÉRCIO REPRESENTAÇÕES E MANUTENÇÃO AERONÁUTICAS LTDA","01/11/2021","","Rua do Triunfo 170 – Alves de Souza","","Paulo Afonso","BA","48600-000","75","32823335","","claroaviacao@gmail.com","Brasil","N","S","V","CLARO AVIAÇÃO","CLARO COMÉRCIO REPRESENTAÇÕES E MANUTENÇÃO AERONÁUTICAS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0911-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002117.pdf"
"","0000000800","QUALITY AIRCRAFT ","QUALITY AIRCRAFT PARTS INC","","","551 N.W. 159TH STREET – MIAMI GARDENS FL 33014","","MIAMI","FL","","","786.629.0200","qualityisourname.com/","jvaldes@qualityaircraftparts.com","Estados Unidos","N","","X","QUALITY AIRCRAFT ","QUALITY AIRCRAFT PARTS INC"," "," "
"","0000000802","PASSAREDO MANAUS","PASSAREDO TRANSPORTES AÉREOS LTDA","","","Av. Santos Dummont 1916 TPS II Tarumã","","Manaus","AM","","","","","","Brasil","N","","C","PASSAREDO","PASSAREDO TRANSPORTES AÉREOS S.A."," "," "
"7504-02/ANAC","0000000803","GESPI  II","GESPI INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS AERONÁUTICOS S.A.","01/11/2021","","Rodovia dos Tamoios km 133 – Bairro da Pernambucana","","São José dos Campos","SP","12228-845","","","","","Brasil","N","S","X","GESPI","GESPI INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS AERONÁUTICOS S.A.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-7504-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002129.pdf"
"1304-31/ANAC","0000000804","JET AVIATION GENEBRA","JET AVIATION ASSOCIATES LTD","01/11/2021","24/04/2013","Route de Pré-Bois 17 – Geneva Airport","","Genebra","","","41","58 158 1130","www.jetaviation.com/","yewchung.low@jetaviation.ch","Suiça","S","P","E","JET AVIATION","JET AVIATION ASSOCIATES LTD","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1304-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002133.pdf"
"9608-01/ANAC","0000000805","CHC SÃO TOMÉ","CHC DO BRASIL TÁXI AÉREO S.A","01/11/2021","","Heliporto de São Thomé ","","Campos dos Goytacazes","RJ","27970-000","22","2105-2762 ","","aeronavegabilidadebhs@chc.ca","Brasil","N","S","X","CHC DO BRASIL","CHC DO BRASIL TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9608-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002135.pdf"
"8308-02/ANAC","0000000806","TAM VITÓRIA","TAM LINHAS AÉREAS S/A","01/11/2021","","AV. FERNANDO FERRARI 3800 - GOIABEIRAS","","VITÓRIA","ES","29075-010","27","31471445","www.tam.com.br","responsaveltecnico@tam.com.br","Brasil","N","S","V","TAM LINHAS AÉREAS ","TAM LINHAS AÉREAS S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8308-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-001834.pdf"
"1211-41/ANAC","0000000807","AIRPRO ","AIRPRO AVIATION SYSTEMS INC","01/11/2021","31/08/2016","1500 N.W. 93 Avenue","","DORAL","FL","33172-2911","305","715-7099","www.airproaviation.com","frank@airproaviation.com","Estados Unidos","S","P","E","AIRPRO ","AIRPRO AVIATION SYSTEMS INC","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1211-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002138.pdf"
"","0000000808","PREMIUM JET BELÉM","PREMIUM JET MANUTENÇÃO DE AERONAVES LTDA - EPP","","","Aeroporto Internacional Val de Cans – Avenida Júlio César s/n ","","Belém","PA","66115970","","","","andre.mahmoud@premiumjet.aero","Brasil","N","","X","PREMIUM JET","Premium Jet Manutenção de Aeronaves Ltda - EPP"," "," "
"","0000000809","PREMIUM JET PORTO VELHO","PREMIUM JET MANUTENÇÃO DE AERONAVES LTDA - EPP","","","Aeroporto Internacional de Porto Velho – Av. Jorge Teixeira s/n","","Porto Velho","RO","78900000","","","","andre.mahmoud@premiumjet.aero","Brasil","N","","X","PREMIUM JET","Premium Jet Manutenção de Aeronaves Ltda - EPP"," "," "
"","0000000810","PREMIUM JET RECIFE","PREMIUM JET MANUTENÇÃO DE AERONAVES LTDA - EPP","","","Aeroporto Internacional do Recife/Guararapes – Gilberto Freyre – Praça Ministro Salgado Filho s/n","","Recife","PE","51210902","","","","andre.mahmoud@premiumjet.aero","Brasil","N","","X","PREMIUM JET","Premium Jet Manutenção de Aeronaves Ltda - EPP"," "," "
"","0000000811","AVIANCA GUARULHOS","OCEANAIR LINHAS AÉREAS S.A.","","","Aeroporto de Guarulhos  -Rodovia Hélio Schimidt s/n","","Guarulhos","SP","07143-970","11","6445-2200","WWW.AVIANCA.COM.BR","","Brasil","N","S","S","AVIANCA","OCEANAIR LINHAS AÉRAS LTDA"," "," "
"1206-61/ANAC","0000000812","RIMA RIO BRANCO","RIMA – RIO MADEIRA AEROTÁXI LTDA.","01/11/2021","","Aeroporto Internacional de Rio Branco Loja 02","","Rio Branco","AC","69914-220","68","3211-1094","www.voerima.com.br","srm@voerima.com.br,ctm@voerima.com.br,gerente@voerima.com.br","Brasil","N","S","S","RIMA","RIMA – RIO MADEIRA AEROTÁXI LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1206-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002150.pdf"
"1204-42/ANAC","0000000813","HARTER","HARTER AEROSPACE","01/11/2021","31/08/2016","401 WEST GEMINI DRIVE","","TEMP","AZ","85283","","480-345-9595","www.harter.aero","quality@harter.aero","Estados Unidos","S","P","R","HARTER","HARTER AEROSPACE","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1204-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002155.pdf"
"1303-43/ANAC","0000000814","PANASONIC BRASIL","PANASONIC DO BRASIL LIMITADA","01/11/2021","","ROD PRESIDENTE DUTRA KM 155 PISTA RIO-SÃO PAULO SALA AVIONICS.","","SAO JOSE DOS CAMPOS","SP","12241-902","11","5497-1524","","fernando.imayuki@panasonic.aero","Brasil","N","","X","PANASONIC  BRASIL","PANASONIC DO BRASIL LIMITADA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1303-43_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002159.pdf"
"1210-31/ANAC","0000000815","LIMCO","LIMCO AIREPAIR INC.","01/11/2021","31/10/2016","5304 SOUTH LAWTON AVENUE","","TULSA","OK","74107","","+1 918 445 4312","","stang@limcoairepair.com","Estados Unidos","S","P","E","LIMCO","LIMCO AIREPAIR INC.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1210-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002162.pdf"
"","0000000818","NATIONAL AIRWAYS","NATIONAL AIRWAYS CORPORATION (PTY) LTD","","","HANGAR 105 – LANSERIA INTERNATIONAL AIRPORT","","LANSERIA","","1748","","+27 11 267 5000","www.nac.co.za","peter.nixon@nac.co.za","África do Sul","N","","X","NATIONAL AIRWAYS","NATIONAL AIRWAYS CORPORATION (PTY) LTD"," "," "
"0604-01/ANAC","0000000819","BRISTOW CABO FRIO","BRISTOW TAXI AEREO S.A.","01/11/2021","","ESTRADA VELHA DO ARRAIAL DO CABO S/Nº - PRAIA DO SUDOESTE","","CABO FRIO","RJ","28905-970","","","https://www.erahelicopters.com/pt_BR","marcos.toledo@bristowgroup.com","Brasil","N","P","V","BRISTOW","BRISTOW TAXI AEREO S.A.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0604-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002167.pdf"
"1212-32/ANAC","0000000820","EFAI","EFAI - ESCOLA DE PILOTAGEM LTDA","01/11/2021","","Rua Adelino Teste 251 Galpão C Bairro Olhos D´água","","Belo Horizonte","MG","30390-070","31","21227474","www.efai.com.br","eduardomoraes@efai.com.br","Brasil","S","P","V","EFAI","EFAI - ESCOLA DE PILOTAGEM LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1212-32_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002168.pdf"
"","0000000821","MINAS TAXI AEREO","MINAS TAXI AEREO LTDA - ME","","","Rua Toyota 345 – Jardim Piemonte ","","BETIM","MG","32.689-354","31","3597-0373","","contato@avehelicopteros.com.br","Brasil","N","","X","MINAS TAXI AEREO","MINAS TAXI AEREO LTDA - ME"," "," "
"6512-01/ANAC","0000000822","LÍDER TAXI AÉREO C. DOS GOYTACAZES","LÍDER TAXI AÉREO S/A","01/11/2021","","Aeroporto Bartolomeu Lisandro - Lotes 14 e 15","","Campos dos Goytacazes","RJ","28093-000","","","www.lideraviacao.com.br","","Brasil","N","S","S","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002170.pdf"
"0311-02/ANAC","0000000823","OMNI FAROL DE SÃO TOMÉ","OMNI TÁXI AÉREO S.A","01/11/2021","","Estrada Teotônio Ferreira Araújo nº 1100 5º Distrito Farol de São Tomé","","Campos dos Goytacazes","RJ","28.010-810","22","27471692","www.omnibrasil.com.br","","Brasil","N","S","V","OMNI","OMNI TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002173.pdf"
"1208-31/ANAC","0000000824","GE WINFIELD","GE ENGINE SERVICES","01/11/2021","30/08/2013","2000 Liquetex Lane","","Winfield","KS","67156","","(620) 442-3600","","robert.pickering@ge.com","Estados Unidos","S","P","E","GE","GENERAL ELECTRIC","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1208-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002174.pdf"
"","0000000825","AIRMOD","AIRMOD CONSULTORIA E SERVIÇOS LTDA ME","","","Rod. Presidente Dutra km 138 PQTEC SJC - Centro Empresarial I - sala 104 Eugenio de Melo","","São José dos Campos","SP","12247-004","12","3949 2289","www.airmodconsulting.com/","contact@airmodconsulting.com","Brasil","N","","C","AIRMOD","AIRMOD CONSULTORIA E SERVIÇOS LTDA ME"," "," "
"1301-31/ANAC","0000000826","COVINGTON USA","COVINGTON AIRCRAFT ENGINES INC.","01/11/2021","30/06/2022","Highway 75 North and Airport Road  ","","Okmulgee","OK","74447","","1 918 756 8320","www.covingtonaircraft.com","stevene@covingtonaircraft.com, blaine@covingtonaircraft.com","Estados Unidos","S","P","V","COVINGTON","COVINGTON AIRCRAFT ENGINES INC.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1301-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002176.pdf"
"0510-01/ANAC","0000000827","HELIBARRA MANAUS","HELIBARRA TÁXI AÉREO LTDA.","01/11/2021","","Av. Professor Newton Lins 300  Hangar G- Flores","Aeroclube de Flores","Manaus","AM","69058-400","","","www.rotortrans.com.br","","Brasil","N","S","S","HELIBARRA","HELIBARRA TÁXI AÉREO LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0510-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002178.pdf"
"1209-02/ANAC","0000000828","SKY LIGHT","SKY LIGTH SERVIÇOS AERONÁUTICOS LTDA ","01/11/2021","","Estrada Conceição de Macabu s/n– hangar s/n  –  Macabuzinho","","CONCEIÇÃO DE MACABU","RJ","28740-000 ","22","2779-3108","guilhermefredericorj@gmail.com, rogeriosouzamec@gmail.com","ctm@skyclear.com.br","Brasil","S","P","S","SKY LIGHT","SKY LIGTH SERVIÇOS AERONÁUTICOS LTDA ","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1209-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002179.pdf"
"1307-42/ANAC","0000000829","CURTISS-WRIGHT","CURTISS-WRIGHT CONTROLS INC.","01/11/2021","31/07/2015","3120 Northwest Blvd. ",""," Gastonia","NC","28052","","704-480-5251","","kpitterle@curtisswright.com","Estados Unidos","S","P","E","CURTISS-WRIGHT","CURTISS-WRIGHT CONTROLS INC.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1307-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-000245.pdf"
