codigo_ocorrencia2;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_veiculo;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_pmd;aeronave_pmd_categoria;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
78256;PPHCP;***;AVIÃO;CIA AERONAUTICA PAULISTA;CAP-4;PAUL;PISTÃO;MONOMOTOR;587;587;2;1947;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;SÍLVIO NAME JÚNIOR;SÍLVIO NAME JÚNIOR;TÁXI;INSTRUÇÃO;SUBSTANCIAL;0
78254;PRAQZ;***;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2015;BRASIL;BRASIL;AVIÃO;REGULAR;VITÓRIA DA CONQUISTA;TANCREDO NEVES;SUBIDA;REGULAR;NENHUM;0
78249;PPGBM;***;AVIÃO;AERO BOERO;AB-180;AB18;PISTÃO;MONOMOTOR;844;844;2;1991;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BEBEDOURO;BEBEDOURO;DESCIDA;PRIVADA;LEVE;0
78249;PPHSW;***;AVIÃO;AERO BOERO;AB-180;AB18;PISTÃO;MONOMOTOR;844;844;3;1986;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BEBEDOURO;BEBEDOURO;SUBIDA;PRIVADA;NENHUM;0
78249;PPZDK;***;PLANADOR;DESCONHECIDO;SZD 51 1;ULAC;SEM TRAÇÃO;SEM TRAÇÃO;380;380;1;1989;BRASIL;BRASIL;PLANADOR;INSTRUÇÃO;BEBEDOURO;BEBEDOURO;SUBIDA;PRIVADA;NENHUM;0
78247;PRATV;***;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2012;BRASIL;BRASIL;AVIÃO;REGULAR;TANCREDO NEVES;MÁRIO DE ALMEIDA FRANCO;DESCIDA;REGULAR;NENHUM;0
78246;PRGZP;***;HELICÓPTERO;ROBINSON HELICOPTER;R66;R66;TURBOEIXO;MONOMOTOR;1225;1225;5;2011;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;VIDE BULA;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
78243;FGSPS;***;AVIÃO;BOEING;777-228ER;B772;JATO;BIMOTOR;247200;247200;312;2001;NÃO IDENTIFICADO;NÃO IDENTIFICADO;AVIÃO;***;GOVERNADOR ANDRÉ FRANCO MONTORO;CHARLES DE GAULLE;SUBIDA;REGULAR;NENHUM;0
78241;PUJDR;***;ULTRALEVE;FOX V5;FOX V5 TANDEM;ZZZZ;***;SEM TRAÇÃO;450;450;0;2016;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;SEVERINO LOPES;SEVERINO LOPES;CRUZEIRO;PRIVADA;LEVE;0
78240;PRPMT;***;HELICÓPTERO;AGUSTA;A109E;A109;TURBOEIXO;BIMOTOR;2850;2850;8;2000;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;PARQUE PAULISTA;NÃO IDENTIFICADO;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0
78239;PUOGS;***;ULTRALEVE;OGLACIR ALVES SPENCE;AA-2120;ULAC;PISTÃO;MONOMOTOR;580;580;2;2010;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;MOJI MIRIM;POUSADA DAS ÁGUIAS;CRUZEIRO;EXPERIMENTAL;SUBSTANCIAL;0
78238;PUOLC;***;ULTRALEVE;LOUIS CRAIG WOODSON HARTMAN;PARADISE P1;ULAC;PISTÃO;MONOMOTOR;750;750;2;2012;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FLY CLUB;FLY CLUB;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
78237;PRRMY;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1977;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS PRATES;TÁXI;INSTRUÇÃO;NENHUM;0
78235;PTICR;***;AVIÃO;TWIN COMMANDER;500-S;AC50;PISTÃO;BIMOTOR;3062;3062;7;1971;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;SALGADO FILHO;LAURO KURTZ;ESTACIONAMENTO;TÁXI AÉREO;LEVE;0
78233;PRLRJ;***;AVIÃO;LEARJET;31A;LJ31;JATO;BIMOTOR;7484;7484;10;1998;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;SANTA GENOVEVA/GOIÂNIA;BRIGADEIRO LYSIAS RODRIGUES;DECOLAGEM;TÁXI AÉREO;LEVE;0
78231;PRNOU;***;AVIÃO;PIPER AIRCRAFT;PA-28R-201T;P28R;PISTÃO;MONOMOTOR;1315;1315;4;1978;BRASIL;BRASIL;AVIÃO;PARTICULAR;ANÁPOLIS;FAZENDA MINAS GERAIS;CRUZEIRO;PRIVADA;LEVE;0
78230;PTVOX;***;AVIÃO;NEIVA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1991;BRASIL;BRASIL;AVIÃO;PARTICULAR;SANTA MARIA;CAMPOS BELOS;POUSO;PRIVADA;LEVE;0
78228;PTRVT;***;AVIÃO;EMBRAER;EMB-820C CARAJA;PAT4;TURBOÉLICE;BIMOTOR;3629;3629;10;1985;BRASIL;BRASIL;AVIÃO;PARTICULAR;MARECHAL RONDON;PRIMAVERA DO LESTE;PARTIDA DO MOTOR;PRIVADA;LEVE;0
78220;PTJNS;***;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;MONOMOTOR;1338;1338;4;1974;BRASIL;BRASIL;AVIÃO;PARTICULAR;GOVERNADOR LUCAS NOGUEIRA GARCEZ (SBLN*);GUARATINGUETÁ;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
78213;PUWCW;***;ULTRALEVE;AEROBRAVO;BRAVO700;ULAC;PISTÃO;MONOMOTOR;600;600;2;2012;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;AEROCLUBE DE JOÃO PESSOA;TABULEIRO;CRUZEIRO;EXPERIMENTAL;SUBSTANCIAL;0
78208;PREBB;***;AVIÃO;CESSNA AIRCRAFT;172S;C172;PISTÃO;MONOMOTOR;1157;1157;NULL;NULL;BRASIL;BRASIL;AVIÃO;PARTICULAR;CARLOS PRATES;BARTOLOMEU DE GUSMÃO;POUSO;PRIVADA;LEVE;0
78207;PRWSA;***;AVIÃO;CESSNA AIRCRAFT;172P;C172;PISTÃO;MONOMOTOR;1089;1089;4;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;BARREIRINHAS;CAVU - CLUBE DE AVIAÇÃO ULTRALEVE;POUSO;PRIVADA;SUBSTANCIAL;0
78206;PTEZO;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;7;1979;BRASIL;BRASIL;AVIÃO;PARTICULAR;BORBA;FLORES;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
78205;CCBAF;***;AVIÃO;AIRBUS;A320-233;A320;JATO;BIMOTOR;77000;77000;170;2010;NÃO IDENTIFICADO;NÃO IDENTIFICADO;AVIÃO;REGULAR;JORGE CHÁVEZ INTERNATIONAL AIRPORT;SANTOS DUMONT;CRUZEIRO;REGULAR;NENHUM;0
78204;PRNLH;***;AVIÃO;CESSNA AIRCRAFT;182N;C182;PISTÃO;MONOMOTOR;1338;1338;4;1970;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;CARLOS PRATES;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;POUSO;POLICIAL;LEVE;0
78203;PTMXH;***;AVIÃO;AIRBUS;A321-231;A321;JATO;BIMOTOR;89000;89000;232;2011;BRASIL;BRASIL;AVIÃO;REGULAR;PINTO MARTINS;GOVERNADOR ANDRÉ FRANCO MONTORO;POUSO;REGULAR;NENHUM;0
78202;PPGLS;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;3;1992;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;PROFESSOR ERIBERTO MANOEL REINO;PROFESSOR ERIBERTO MANOEL REINO;CORRIDA APÓS POUSO;INSTRUÇÃO;LEVE;0
78201;PTLRP;***;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6;1978;BRASIL;BRASIL;AVIÃO;PARTICULAR;XAVANTINA;OLHOS D'ÁGUA;POUSO;PRIVADA;LEVE;0
78200;PRTLZ;***;AVIÃO;HONDA  AIRCRAFT COMPANY;HA-420;HDJT;JATO;BIMOTOR;4808;4808;7;2017;BRASIL;BRASIL;AVIÃO;PARTICULAR;AFONSO PENA;CATARATAS;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0
78198;PUBTO;***;ULTRALEVE;DESCONHECIDO;CONQUEST;ULAC;PISTÃO;MONOMOTOR;650;650;2;2003;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;ATIBAIA;ATIBAIA;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
78192;PTEDF;***;AVIÃO;EMBRAER;EMB-820C NAVAJO;PA31;PISTÃO;BIMOTOR;3175;3175;10;1978;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;SANTA MARIA DA VITÓRIA;HORÁCIO DE MATTOS;APROXIMAÇÃO FINAL;TÁXI AÉREO;LEVE;0
78189;PTEKC;***;AVIÃO;NEIVA;EMB-720C;PA32;PISTÃO;MONOMOTOR;1542;1542;6;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;SÃO JOSÉ;MUNDICO COELHO;CRUZEIRO;PRIVADA;NENHUM;0
78188;PTSHU;***;AVIÃO;EMBRAER;EMB-110P1;E110;TURBOÉLICE;BIMOTOR;5670;5670;21;1987;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;PRAINHA;EDUARDO GOMES;CORRIDA APÓS POUSO;TÁXI AÉREO;LEVE;0
78187;PROCH;***;AVIÃO;AIRBUS;A320-214;A320;JATO;BIMOTOR;78000;78000;172;2015;BRASIL;BRASIL;AVIÃO;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;PINTO MARTINS;SUBIDA;REGULAR;LEVE;0
78186;PTODV;***;AVIÃO;CHINCUL SACAIFI;PA-28R-201T;P28R;PISTÃO;MONOMOTOR;1315;1315;4;1990;BRASIL;BRASIL;AVIÃO;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS PRATES;CIRCUITO DE TRÁFEGO;PRIVADA;NENHUM;0
78185;PRCOB;***;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;MONOMOTOR;1724;1724;6;1974;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS PRATES;CORRIDA APÓS POUSO;POLICIAL;LEVE;0
78184;PRRMY;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1977;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CARLOS PRATES;CARLOS PRATES;CORRIDA APÓS POUSO;INSTRUÇÃO;LEVE;0
78183;PRRFB;***;AVIÃO;RAYTHEON AIRCRAFT;C90A;BE9L;TURBOÉLICE;BIMOTOR;4581;4581;8;1999;BRASIL;BRASIL;AVIÃO;PARTICULAR;HERCÍLIO LUZ;SERAFIN ENOSS BERTASO;DESCIDA;PRIVADA;DESTRUÍDA;1
78182;PRCOR;***;AVIÃO;CIRRUS;SR22;SR22;PISTÃO;MONOMOTOR;1542;1542;4;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;DIX-SEPT ROSADO;DOUTOR LÚCIO LIMA;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
78181;PPEOY;***;HELICÓPTERO;HELIBRAS;AS 350 B2;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;1999;BRASIL;BRASIL;HELICÓPTERO;ESPECIALIZADA;CAPITÃO PM PAULO JOSÉ DE MENEZES FILHO;CAPITÃO PM PAULO JOSÉ DE MENEZES FILHO;CRUZEIRO;POLICIAL;NENHUM;0
78176;PTLJS;***;AVIÃO;MITSUBISHI AIRCRAFT;MU-2B-60;MU2;TURBOÉLICE;BIMOTOR;5250;5250;11;1985;BRASIL;BRASIL;AVIÃO;PARTICULAR;ESTÂNCIA MACHADO;ESTADUAL DARIO GUARITA;POUSO;PRIVADA;SUBSTANCIAL;0
78175;PTLJN;***;AVIÃO;BEECH AIRCRAFT;A100;BE10;TURBOÉLICE;BIMOTOR;5216;5216;11;1972;BRASIL;BRASIL;AVIÃO;PARTICULAR;SANTA GENOVEVA/GOIÂNIA;CERES;POUSO;PRIVADA;SUBSTANCIAL;0
78174;PRAJB;***;AVIÃO;AIRBUS INDUSTRIE;A320-214;A320;JATO;BIMOTOR;77000;77000;184;NULL;BRASIL;BRASIL;AVIÃO;REGULAR;VIRACOPOS;DEPUTADO LUÍS EDUARDO MAGALHÃES;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0
78172;PRGVJ;***;AVIÃO;TEXTRON AVIATION;C90GTI;BE9L;TURBOÉLICE;BIMOTOR;4756;4756;7;2017;BRASIL;BRASIL;AVIÃO;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CONFRESA;MANOBRA;PRIVADA;SUBSTANCIAL;0
78171;PPZZE;***;AVIÃO;IBRAEX COMÉRCIO E IMPORT AERONAVES LTDA;RV-10;ZZZZ;PISTÃO;MONOMOTOR;1225;1225;4;0;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;LAVRAS;CAMPO DE MARTE - SP;CORRIDA APÓS POUSO;EXPERIMENTAL;LEVE;0
78165;PRKEA;***;AVIÃO;GULFSTREAM;G-IV;GLF4;JATO;BIMOTOR;33838;33838;11;1989;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;DEPUTADO LUÍS EDUARDO MAGALHÃES;CONGONHAS;CRUZEIRO;TÁXI AÉREO;LEVE;0
78163;PRSDG;***;AVIÃO;BOEING;737-33A;B733;JATO;BIMOTOR;62822;62822;153;1991;BRASIL;BRASIL;AVIÃO;NÃO REGULAR;AFONSO PENA;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;NÃO REGULAR;NENHUM;0
78162;PRACR;***;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6;2001;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;PRESIDENTE CASTRO PINTO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;SUBSTANCIAL;0
78161;PTOCB;***;AVIÃO;BEECH AIRCRAFT;F33A;BE33;PISTÃO;MONOMOTOR;1542;1542;5;1990;BRASIL;BRASIL;AVIÃO;PARTICULAR;CARLOS PRATES;SERRA DO CIPÓ;CRUZEIRO;PRIVADA;DESTRUÍDA;1
78160;PTRON;***;AVIÃO;NEIVA;EMB-711ST;P28T;PISTÃO;MONOMOTOR;1315;1315;4;1982;BRASIL;BRASIL;AVIÃO;PARTICULAR;PAULO AFONSO;DEPUTADO LUÍS EDUARDO MAGALHÃES;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
78158;PTGOU;***;AVIÃO;NEIVA;EMB-201;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1976;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;CACHOEIRA DO SUL;CACHOEIRA DO SUL;CIRCUITO DE TRÁFEGO;INSTRUÇÃO;DESTRUÍDA;1
78157;PRAQA;***;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2012;BRASIL;BRASIL;AVIÃO;REGULAR;PROFESSOR ERIBERTO MANOEL REINO;VIRACOPOS;DECOLAGEM;REGULAR;NENHUM;0
78154;PRVCV;***;AVIÃO;PIPER AIRCRAFT;PA-34-200T;PA34;PISTÃO;BIMOTOR;2073;2073;6;0;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;NENHUM;0
78153;PRDDB;***;AVIÃO;DIAMOND;DA20-C1;DV20;PISTÃO;MONOMOTOR;800;800;2;2009;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE - SP;OURO FINO;TÁXI;INSTRUÇÃO;NENHUM;0
78152;PTWRL;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;7;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;ABA;POUSO;PRIVADA;LEVE;0
78149;PREAJ;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1980;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;SUBIDA;INSTRUÇÃO;NENHUM;0
78147;PTWGV;***;AVIÃO;CESSNA AIRCRAFT;150M;C150;PISTÃO;MONOMOTOR;726;726;2;1977;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;GASTÃO MADEIRA;PROFESSOR URBANO ERNESTO STUMPF;CRUZEIRO;INSTRUÇÃO;SUBSTANCIAL;0
78146;PRTIO;***;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6;1975;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;JATAÍ;SANTA GENOVEVA/GOIÂNIA;CORRIDA APÓS POUSO;TÁXI AÉREO;LEVE;0
78144;PRCLB;***;AVIÃO;CESSNA AIRCRAFT;525;C525;JATO;BIMOTOR;4717;4717;7;1997;BRASIL;BRASIL;AVIÃO;PARTICULAR;PARACATU;FAZENDA PROGRESSO;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
78143;PPERB;***;AVIÃO;CESSNA AIRCRAFT;T210L;C210;PISTÃO;MONOMOTOR;1724;1724;6;NULL;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA TROPICAL;VILHENA;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
78141;PRBGM;***;HELICÓPTERO;SIKORSKY;S-92A;S92;TURBOEIXO;BIMOTOR;12020;12020;21;2011;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;CABO FRIO;CABO FRIO;DECOLAGEM;TÁXI AÉREO;NENHUM;0
78140;PTCOC;***;AVIÃO;CESSNA AIRCRAFT;172G;C172;PISTÃO;MONOMOTOR;1043;1043;4;1966;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;PROFESSOR ERIBERTO MANOEL REINO;PROFESSOR ERIBERTO MANOEL REINO;CIRCUITO DE TRÁFEGO;PRIVADA;LEVE;0
78138;PTVPH;***;AVIÃO;NEIVA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1992;BRASIL;BRASIL;AVIÃO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
78137;PTJJM;***;AVIÃO;PIPER AIRCRAFT;PA-28-140;P28A;PISTÃO;MONOMOTOR;975;975;2;1973;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AEROCLUBE DE ELDORADO DO SUL;AEROCLUBE DE ELDORADO DO SUL;CORRIDA APÓS POUSO;INSTRUÇÃO;SUBSTANCIAL;0
78134;PRRMA;***;AVIÃO;RAYTHEON AIRCRAFT;C90A;BE9L;TURBOÉLICE;BIMOTOR;4581;4581;8;2003;BRASIL;BRASIL;AVIÃO;PARTICULAR;SÍLVIO NAME JÚNIOR;SÍLVIO NAME JÚNIOR;POUSO;PRIVADA;LEVE;0
78125;PTRTZ;***;AVIÃO;EMBRAER;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1983;BRASIL;BRASIL;AVIÃO;PARTICULAR;POUSADA AMAZÔNIA FISHING LODGE;FORA DE AERODROMO;DECOLAGEM;PRIVADA;LEVE;0
78123;PRAQI;***;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2013;BRASIL;BRASIL;AVIÃO;REGULAR;ESTADUAL DARIO GUARITA;GUARARAPES - GILBERTO FREYRE;POUSO;REGULAR;NENHUM;0
78121;PUXYZ;***;ULTRALEVE;DESCONHECIDO;ULTRALEVE;ULAC;PISTÃO;MONOMOTOR;674;674;2;2003;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;MUNICIPAL JOSÉ FIGUEIREDO;SÃO SEBASTIÃO DO PARAÍSO;POUSO;EXPERIMENTAL;LEVE;0
78117;PRAUP;***;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;BIMOTOR;52290;52290;125;0;BRASIL;BRASIL;AVIÃO;REGULAR;CAMPO GRANDE;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;POUSO;REGULAR;NENHUM;0
78111;PUEFG;***;ULTRALEVE;EDUARDO F. H. GONTIJO;FOX VECTOR V-6;ULAC;PISTÃO;MONOMOTOR;450;450;2;2009;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;SUBIDA;PRIVADA;SUBSTANCIAL;2
78110;PTFOT;ESPECIALIZADA;AVIÃO;PIPER AIRCRAFT;PA-34-200T;PA34;PISTÃO;BIMOTOR;2073;2073;0;1977;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;CORRIDA APÓS POUSO;ESPECIALIZADA;LEVE;0
78109;PTRXP;***;AVIÃO;NEIVA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1985;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;MARECHAL RONDON;TÁXI;PRIVADA;LEVE;0
78108;PPMES;***;HELICÓPTERO;HELIBRAS;AS 350 B2;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;2008;BRASIL;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;RESIDÊNCIA OFICIAL;FORA DE AERODROMO;POUSO;POLICIAL;SUBSTANCIAL;0
78105;PTLJV;***;AVIÃO;CESSNA AIRCRAFT;T210L;C210;PISTÃO;MONOMOTOR;1814;1814;6;1982;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;MARECHAL CUNHA MACHADO;MARECHAL CUNHA MACHADO;TÁXI;POLICIAL;LEVE;0
78103;PTMXA;***;AVIÃO;AIRBUS;A321-231;A321;JATO;BIMOTOR;89000;89000;232;2007;BRASIL;BRASIL;AVIÃO;REGULAR;PRESIDENTE JUSCELINO KUBITSCHEK;PINTO MARTINS;DESCIDA;REGULAR;NENHUM;0
78102;PPGBL;***;AVIÃO;AERO BOERO;AB-180;AB18;PISTÃO;MONOMOTOR;844;844;2;1991;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;INSTRUÇÃO;LEVE;0
78102;PTPPA;***;PLANADOR;LET AIRCRAFT;L23;GLID;SEM TRAÇÃO;SEM TRAÇÃO;510;510;2;1993;BRASIL;BRASIL;PLANADOR;INSTRUÇÃO;OSÓRIO;OSÓRIO;MANOBRA;INSTRUÇÃO;LEVE;0
78099;PTRKA;***;AVIÃO;NEIVA;EMB-711ST;P28T;PISTÃO;MONOMOTOR;1315;1315;4;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;COBRAPE;FORMOSA;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
78098;PRMYR;***;AVIÃO;AIRBUS;A320-214;A320;JATO;BIMOTOR;77000;77000;184;2012;BRASIL;BRASIL;AVIÃO;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;HERCÍLIO LUZ;ESTACIONAMENTO;REGULAR;NENHUM;0
78095;PROCD;***;AVIÃO;AIRBUS;A320-214;A320;JATO;BIMOTOR;68000;68000;172;0;BRASIL;BRASIL;AVIÃO;REGULAR;GUARARAPES - GILBERTO FREYRE;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;REGULAR;NENHUM;0
78094;PRDIB;***;AVIÃO;LEARJET;45;LJ45;JATO;BIMOTOR;9525;9525;9;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;EDUARDO GOMES;PRESIDENTE JUSCELINO KUBITSCHEK;CRUZEIRO;PRIVADA;LEVE;0
78093;PPLAV;***;AVIÃO;BEECH AIRCRAFT;G58;BE58;PISTÃO;BIMOTOR;2495;2495;6;2008;BRASIL;BRASIL;AVIÃO;PARTICULAR;ARUANÃ;FAZENDA EUROPA;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
78091;PTBKR;***;AVIÃO;CESSNA AIRCRAFT;150J;C150;PISTÃO;MONOMOTOR;726;726;2;1969;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;CIRCUITO DE TRÁFEGO;INSTRUÇÃO;NENHUM;0
78089;PRGTG;***;AVIÃO;BOEING;737-8EH;B738;JATO;BIMOTOR;79000;79000;187;2006;BRASIL;BRASIL;AVIÃO;REGULAR;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;PLÁCIDO DE CASTRO;PROCEDIMENTO DE APROXIMAÇÃO IFR;REGULAR;NENHUM;0
78088;PTMEJ;***;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;MONOMOTOR;3969;3969;11;1993;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;Comandante Rolim Adolfo Amaro;SUBIDA;PRIVADA;NENHUM;0
78085;PRTTK;***;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-42-500;AT45;TURBOÉLICE;BIMOTOR;18600;18600;52;1996;BRASIL;BRASIL;AVIÃO;REGULAR;EDUARDO GOMES;PORTO URUCU;TÁXI;REGULAR;LEVE;0
78084;PRAIZ;***;AVIÃO;AIRBUS;A330-243;A332;JATO;BIMOTOR;230000;230000;288;2014;BRASIL;BRASIL;AVIÃO;REGULAR;VIRACOPOS;NÃO IDENTIFICADO;DECOLAGEM;REGULAR;NENHUM;0
78082;PTNAZ;***;AVIÃO;NEIVA;EMB-711C;P28R;PISTÃO;MONOMOTOR;1202;1202;4;1975;BRASIL;BRASIL;AVIÃO;PARTICULAR;GOVERNADOR JOSÉ RICHA;PRESIDENTE PRUDENTE;DECOLAGEM;PRIVADA;NENHUM;0
78081;PPGNY;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1993;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;COMANDANTE ANTONIO AMILTON BERALDO;COMANDANTE ANTONIO AMILTON BERALDO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
